iter	precipitation	interception	throughfall	runoff	leak	evaporation	transpitation_0	transpitation_1	transpitation_2	transpitation_3	transpitation_4	transpiration1016	SWC_0	SWC_1	SWC_2	SWC_3	SWC_4	SWP_0	SWP_1	SWP_2	SWP_3	SWP_4
87	26.4243	1.61706e-06	0.0254137	0	0.0236459	5.01537e-05	6.65499e-05	0.000154016	0.000122852	4.02274e-05	2.76889e-06	0.000238525	0.377897	0.377897	0.377897	0.377897	0.377897	-0.01	-0.01	-0.01	-0.01	-0.01	
88	32.6106	1.61438e-06	0.0316016	0	0.0311775	3.76663e-05	0.000125641	0.000289596	0.000229201	7.47297e-05	5.14065e-06	0.000507212	0.377897	0.377897	0.377897	0.377897	0.377897	-0.01	-0.01	-0.01	-0.01	-0.01	
89	17.1355	1.61174e-06	0.0161281	0	0.0153018	0.000102031	0.000259175	0.000596269	0.000470039	0.000152597	1.04436e-05	0.00105329	0.377897	0.377897	0.377897	0.377897	0.377897	-0.01	-0.01	-0.01	-0.01	-0.01	
90	11.9002	1.61411e-06	0.0108914	0	0.00928246	0.000120377	0.000213612	0.000492093	0.000388201	0.000126027	8.62796e-06	0.000998369	0.377897	0.377897	0.377897	0.377897	0.377897	-0.01	-0.01	-0.01	-0.01	-0.01	
91	10.805	1.61162e-06	0.00979772	0	0.00850626	6.28916e-05	0.00013102	0.000303515	0.000241256	7.86908e-05	5.40194e-06	0.000572818	0.377897	0.377897	0.377897	0.377897	0.377897	-0.01	-0.01	-0.01	-0.01	-0.01	
92	14.4703	1.60898e-06	0.0134646	0	0.0126253	7.95065e-05	0.00025738	0.000593117	0.000468361	0.00015229	1.04449e-05	0.00110639	0.377897	0.377897	0.377897	0.377897	0.377897	-0.01	-0.01	-0.01	-0.01	-0.01	
93	15.841	1.61012e-06	0.0148347	0	0.0132927	6.03822e-05	0.000100558	0.0002332	0.000185909	6.0733e-05	4.16975e-06	0.000487053	0.377897	0.377897	0.377897	0.377897	0.377897	-0.01	-0.01	-0.01	-0.01	-0.01	
94	8.69444	1.60762e-06	0.00768968	0	0.00694264	0.000162468	0.00034879	0.00079742	0.000623329	0.000201135	1.37155e-05	0.00136416	0.377897	0.377897	0.377897	0.377897	0.377897	-0.01	-0.01	-0.01	-0.01	-0.01	
95	14.392	1.60985e-06	0.0133859	0	0.0113034	9.81178e-05	0.000215295	0.000495395	0.0003905	0.000126706	8.67303e-06	0.000964907	0.377897	0.377897	0.377897	0.377897	0.377897	-0.01	-0.01	-0.01	-0.01	-0.01	
96	20.6907	1.61093e-06	0.0196838	0	0.0184091	3.81995e-05	6.55294e-05	0.000151887	0.000121374	3.97674e-05	2.73517e-06	0.000202954	0.377897	0.377897	0.377897	0.377897	0.377897	-0.01	-0.01	-0.01	-0.01	-0.01	
