iter	h_0	h_1	h_2	h_3	h_4	h_5	h_6	h_7	h_8	h_9	h_10	h_11	h_12	h_13	h_14	h_15	h_16	h_17	h_18	h_19	h_20	h_21	h_22	h_23	h_24	h_25	h_26	h_27	h_28	h_29	h_30	h_31	h_32	h_33	h_34	h_35	h_36	h_37	h_38	h_39	h_40	h_41	h_42	h_43	h_44	h_45	h_46	h_47	h_48	h_49	h_50	h_51	h_52	h_53	h_54	h_55	h_56	h_57	h_58	h_59	h_60	h_61	h_62	h_63	h_64	h_65	h_66	h_67	h_68	h_69	h_70
462	0.000347601	0.00187392	0.00246543	0.00244177	0.00254724	0.00306357	0.00357269	0.00373411	0.00384488	0.00402077	0.00443142	0.00455877	0.00449189	0.00433474	0.00456507	0.0046341	0.00497808	0.00571991	0.00590509	0.00646446	0.00679183	0.00678665	0.00655151	0.00639997	0.00611427	0.00583297	0.00507471	0.00492585	0.00449565	0.00429047	0.00369317	0.00345106	0.00302203	0.00257537	0.00220115	0.0017162	0.00130897	0.000668525	0.000579378	0.000349745	0.000188282	0.000129204	0.000117744	0.000117744	3.62435e-05	3.62435e-05	3.62435e-05	3.62435e-05	4.09511e-06	4.09511e-06	4.09511e-06	4.09511e-06	4.09511e-06	4.09511e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
463	0.000339095	0.00183633	0.00239927	0.00235831	0.00246962	0.00296818	0.00345748	0.00361466	0.00372111	0.00389354	0.00429021	0.00441455	0.00434745	0.00419456	0.00439958	0.00448668	0.00481886	0.0055363	0.0057154	0.006252	0.00656877	0.00656658	0.00633917	0.00619262	0.0059163	0.00564426	0.00491074	0.0047639	0.00434785	0.00414942	0.00357175	0.0033376	0.00292267	0.0024907	0.00212878	0.00165977	0.00126594	0.000646546	0.00056033	0.000338247	0.000182092	0.000124956	0.000113873	0.000113873	3.50519e-05	3.50519e-05	3.50519e-05	3.50519e-05	3.96047e-06	3.96047e-06	3.96047e-06	3.96047e-06	3.96047e-06	3.96047e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
464	0.000342487	0.00186785	0.0024415	0.00241388	0.00251781	0.00301936	0.00351418	0.00367137	0.00377674	0.00394576	0.0043442	0.00446606	0.00439826	0.00424297	0.00443712	0.0045189	0.00484315	0.00554956	0.00572912	0.0062688	0.00658933	0.00659386	0.00635696	0.00621779	0.00592404	0.00564922	0.00491561	0.00475153	0.00432164	0.00414078	0.00355765	0.00334364	0.00292632	0.00249446	0.00212918	0.00166706	0.00128035	0.000657759	0.000571442	0.000338977	0.000179791	0.000124533	0.000113815	0.000113815	3.65173e-05	3.65173e-05	3.65173e-05	3.65173e-05	3.83027e-06	3.83027e-06	3.83027e-06	3.83027e-06	3.83027e-06	3.83027e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
465	0.000333316	0.00182677	0.00237605	0.00233885	0.00243687	0.00292037	0.0033994	0.00355372	0.00365476	0.00382222	0.00420534	0.00432425	0.00425342	0.00410254	0.00428988	0.00436435	0.0046963	0.00536723	0.00554089	0.00606276	0.00637641	0.00637985	0.00615075	0.00601615	0.00573206	0.00546627	0.0047566	0.00459532	0.00417956	0.00400465	0.00344068	0.00323372	0.00283011	0.00241245	0.00205918	0.00161225	0.00123826	0.000636134	0.000552655	0.000327832	0.00017388	0.000120439	0.000110073	0.000110073	3.53167e-05	3.53167e-05	3.53167e-05	3.53167e-05	3.70434e-06	3.70434e-06	3.70434e-06	3.70434e-06	3.70434e-06	3.70434e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
466	0.000325238	0.00179606	0.0023176	0.00226755	0.00235997	0.00282456	0.00328848	0.00344512	0.00353641	0.00370562	0.00407504	0.00419083	0.00411954	0.0039711	0.00415127	0.00422314	0.00454336	0.00519218	0.00536014	0.00586439	0.0061679	0.00617417	0.0059526	0.00582243	0.00554763	0.00528975	0.00460323	0.00444424	0.00404215	0.00387299	0.00332756	0.0031274	0.00273707	0.00233313	0.00199148	0.00155925	0.00119755	0.00061522	0.000534485	0.000317054	0.000168164	0.00011648	0.000106454	0.000106454	3.41556e-05	3.41556e-05	3.41556e-05	3.41556e-05	3.58255e-06	3.58255e-06	3.58255e-06	3.58255e-06	3.58255e-06	3.58255e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
467	0.000315671	0.00174118	0.00224945	0.00219215	0.00228271	0.002733	0.00318039	0.00333189	0.00342018	0.00358209	0.00393942	0.0040514	0.00398993	0.00384076	0.00401493	0.00408445	0.00439399	0.00502147	0.00518392	0.00567158	0.00596512	0.00597119	0.0057569	0.005631	0.00536524	0.00511584	0.00445189	0.00429813	0.00390926	0.00374566	0.00321817	0.00302458	0.00264708	0.00225643	0.001926	0.00150799	0.00115818	0.000594993	0.000516913	0.000306631	0.000162635	0.00011265	0.000102954	0.000102954	3.30327e-05	3.30327e-05	3.30327e-05	3.30327e-05	3.46477e-06	3.46477e-06	3.46477e-06	3.46477e-06	3.46477e-06	3.46477e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
468	0.000307339	0.00170537	0.00219935	0.00212513	0.00220877	0.00264464	0.00307937	0.00322775	0.00330889	0.00346916	0.00381335	0.00392489	0.00386276	0.00371729	0.0038852	0.00395126	0.0042499	0.00485675	0.00501383	0.00548519	0.00576924	0.00577809	0.00557084	0.00544909	0.00519206	0.00495086	0.00430855	0.00415682	0.00378073	0.00362251	0.00311236	0.00292515	0.00256005	0.00218224	0.00186268	0.00145841	0.0011201	0.000575432	0.000499919	0.00029655	0.000157288	0.000108947	9.95693e-05	9.95693e-05	3.19467e-05	3.19467e-05	3.19467e-05	3.19467e-05	3.35086e-06	3.35086e-06	3.35086e-06	3.35086e-06	3.35086e-06	3.35086e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
469	0.000300518	0.00167453	0.00214743	0.00205766	0.00213935	0.0025605	0.0029781	0.00313005	0.00320465	0.00336069	0.003693	0.0038016	0.00373559	0.0035918	0.00375363	0.00381736	0.0041054	0.00469835	0.00485028	0.00530496	0.00557985	0.00559114	0.00539071	0.00527296	0.00502434	0.00479107	0.00416969	0.00402016	0.00365643	0.00350342	0.00301004	0.00282898	0.00247589	0.0021105	0.00180144	0.00141046	0.00108327	0.000556514	0.000483483	0.0002868	0.000152117	0.000105365	9.62958e-05	9.62958e-05	3.08964e-05	3.08964e-05	3.08964e-05	3.08964e-05	3.2407e-06	3.2407e-06	3.2407e-06	3.2407e-06	3.2407e-06	3.2407e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
470	0.000301677	0.00168236	0.00214133	0.00203766	0.00210448	0.00251192	0.00292288	0.0030726	0.0031466	0.00330534	0.00362611	0.00373154	0.00366383	0.00352273	0.00367661	0.0037378	0.00401319	0.00458188	0.00472138	0.00515396	0.00542273	0.00543384	0.00523671	0.00511938	0.00487716	0.00465031	0.00403928	0.00389099	0.00353622	0.00338824	0.00291108	0.00273597	0.00239449	0.00204111	0.00174222	0.00136409	0.00104766	0.000538217	0.000467588	0.000277371	0.000147116	0.000101901	9.31299e-05	9.31299e-05	2.98806e-05	2.98806e-05	2.98806e-05	2.98806e-05	3.13415e-06	3.13415e-06	3.13415e-06	3.13415e-06	3.13415e-06	3.13415e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
471	0.0002975	0.00167221	0.00210334	0.00198615	0.00204398	0.00243777	0.00283646	0.00298413	0.00305523	0.0032129	0.00352208	0.00362743	0.00355868	0.00342248	0.00356843	0.00362768	0.00389257	0.00443994	0.00457278	0.00498911	0.00525327	0.00526608	0.00507588	0.004962	0.0047277	0.00450749	0.00391046	0.00376358	0.00341996	0.00327684	0.00281537	0.00264602	0.00231577	0.00197401	0.00168494	0.00131924	0.00101322	0.000520523	0.000452215	0.000268252	0.000142279	9.85505e-05	9.00681e-05	9.00681e-05	2.88982e-05	2.88982e-05	2.88982e-05	2.88982e-05	3.03111e-06	3.03111e-06	3.03111e-06	3.03111e-06	3.03111e-06	3.03111e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
472	0.000304334	0.00170731	0.00215761	0.00203859	0.00209595	0.0025013	0.00290479	0.00304315	0.00311499	0.00326273	0.00359416	0.00368999	0.00361557	0.00346789	0.00360755	0.00365923	0.00391689	0.00446498	0.00459122	0.00500789	0.00527831	0.00529213	0.00509063	0.00498663	0.00473815	0.00452424	0.00390946	0.00374896	0.00339766	0.00326947	0.00280328	0.00265417	0.00231909	0.00197381	0.00169385	0.00133392	0.00103495	0.000535665	0.000466634	0.000270665	0.000140219	9.79276e-05	8.97241e-05	8.97241e-05	3.05653e-05	3.05653e-05	3.05653e-05	3.05653e-05	2.93146e-06	2.93146e-06	2.93146e-06	2.93146e-06	2.93146e-06	2.93146e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
473	0.000310843	0.00173803	0.00219898	0.00207608	0.00212733	0.00253062	0.00293662	0.00308079	0.00315289	0.00329995	0.00362771	0.0037154	0.00363655	0.00347953	0.00360901	0.0036534	0.00390079	0.0044496	0.0045658	0.00497473	0.00525039	0.00525994	0.00504543	0.00494923	0.00469812	0.00447763	0.00385135	0.003685	0.00333214	0.0032009	0.00273215	0.00259865	0.0022695	0.00192999	0.00165923	0.00131114	0.0010191	0.000536212	0.00046657	0.000266085	0.000135824	9.49233e-05	8.69895e-05	8.69895e-05	2.97756e-05	2.97756e-05	2.97756e-05	2.97756e-05	2.83508e-06	2.83508e-06	2.83508e-06	2.83508e-06	2.83508e-06	2.83508e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
474	0.000318534	0.00177812	0.00227522	0.00218083	0.00224732	0.0026761	0.00309079	0.0032489	0.00332751	0.00348665	0.00384416	0.00393848	0.00386533	0.00370658	0.00385847	0.00391674	0.00419805	0.00481498	0.00495412	0.0054068	0.0056916	0.00570546	0.00548044	0.00537509	0.00510859	0.00487466	0.00421809	0.00404754	0.003665	0.00351011	0.00300046	0.0028416	0.00247748	0.00210834	0.00180847	0.00142711	0.00110391	0.000577761	0.000501492	0.000288457	0.000149006	0.000102271	9.49912e-05	9.49912e-05	3.18929e-05	3.18929e-05	3.18929e-05	3.18929e-05	3.23118e-06	3.23118e-06	3.23118e-06	3.23118e-06	3.23118e-06	3.23118e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
475	0.000310652	0.0017394	0.00221796	0.00210683	0.00218172	0.00258989	0.00299137	0.00314247	0.00322083	0.00337679	0.00372495	0.00381422	0.00374124	0.00358689	0.00373336	0.00378856	0.00406018	0.00465683	0.00479137	0.00522911	0.00550471	0.00552067	0.00530304	0.00520115	0.00494342	0.00471718	0.00408202	0.00391447	0.00354451	0.00339471	0.00290181	0.00274818	0.00239603	0.00203903	0.00174901	0.00138019	0.00106761	0.000558766	0.000485004	0.000278974	0.000144107	9.89089e-05	9.18682e-05	9.18682e-05	3.08444e-05	3.08444e-05	3.08444e-05	3.08444e-05	3.12495e-06	3.12495e-06	3.12495e-06	3.12495e-06	3.12495e-06	3.12495e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
476	0.00030097	0.00168524	0.00214374	0.00203935	0.00210811	0.00250285	0.00289303	0.00303917	0.00311496	0.00326579	0.00360248	0.00368882	0.00361824	0.00346897	0.00361062	0.00366401	0.00392669	0.00450373	0.00463384	0.00505719	0.00532374	0.00533917	0.0051287	0.00503016	0.0047809	0.0045621	0.00394781	0.00378578	0.00342798	0.00328311	0.00280641	0.00265783	0.00231726	0.00197199	0.00169151	0.00133481	0.00103251	0.000540396	0.000469059	0.000269802	0.000139369	9.56571e-05	8.88478e-05	8.88478e-05	2.98303e-05	2.98303e-05	2.98303e-05	2.98303e-05	3.02222e-06	3.02222e-06	3.02222e-06	3.02222e-06	3.02222e-06	3.02222e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
477	0.000301745	0.00169284	0.00213462	0.00201729	0.00207582	0.0024568	0.00284051	0.00298822	0.00306193	0.00321439	0.0035386	0.00362344	0.00355263	0.00340657	0.00354065	0.00359265	0.00384349	0.00439872	0.00451743	0.00492026	0.00517802	0.00519063	0.0049839	0.00488518	0.0046435	0.00443065	0.00382769	0.00366762	0.00331659	0.00317648	0.00271546	0.00257045	0.00224107	0.00190716	0.0016359	0.00129093	0.000998568	0.000522629	0.000453638	0.000260932	0.000134787	9.25122e-05	8.59268e-05	8.59268e-05	2.88496e-05	2.88496e-05	2.88496e-05	2.88496e-05	2.92286e-06	2.92286e-06	2.92286e-06	2.92286e-06	2.92286e-06	2.92286e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
478	0.000294201	0.00165787	0.00208048	0.00195461	0.00200929	0.00237707	0.00274658	0.00289017	0.00296719	0.00311221	0.00342562	0.00351064	0.00343856	0.00329659	0.00342597	0.00347511	0.00371724	0.00425421	0.00436902	0.00475855	0.00500801	0.00502286	0.00482293	0.00472745	0.00449372	0.00428787	0.00370455	0.00354704	0.00320755	0.00307205	0.00262618	0.00248594	0.00216739	0.00184446	0.00158211	0.00124849	0.000965739	0.000505447	0.000438724	0.000252353	0.000130356	8.94707e-05	8.31018e-05	8.31018e-05	2.79011e-05	2.79011e-05	2.79011e-05	2.79011e-05	2.82676e-06	2.82676e-06	2.82676e-06	2.82676e-06	2.82676e-06	2.82676e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
479	0.000285302	0.00160137	0.00202192	0.00189015	0.00194391	0.00229904	0.0026563	0.00279519	0.00286818	0.00300853	0.00331142	0.00339515	0.00332532	0.00318802	0.00331334	0.00336086	0.00359503	0.00411435	0.00422538	0.0046021	0.00484336	0.00485772	0.00466436	0.00457202	0.00434598	0.00414689	0.00358275	0.00343043	0.0031021	0.00297105	0.00253984	0.00240421	0.00209614	0.00178382	0.0015301	0.00120744	0.000933988	0.00048883	0.0004243	0.000244057	0.00012607	8.65292e-05	8.03697e-05	8.03697e-05	2.69838e-05	2.69838e-05	2.69838e-05	2.69838e-05	2.73383e-06	2.73383e-06	2.73383e-06	2.73383e-06	2.73383e-06	2.73383e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
480	0.000277358	0.00155468	0.00196238	0.00182714	0.00188235	0.0022236	0.00256903	0.00270349	0.00277406	0.00290991	0.00320282	0.0032838	0.00321627	0.00308347	0.00320454	0.0032505	0.00347684	0.00397908	0.00408647	0.0044508	0.00468413	0.00469802	0.00451102	0.00442171	0.0042031	0.00401056	0.00346496	0.00331765	0.00300011	0.00287338	0.00245634	0.00232517	0.00202722	0.00172517	0.00147979	0.00116775	0.000903282	0.000472758	0.00041035	0.000236033	0.000121925	8.36844e-05	7.77274e-05	7.77274e-05	2.60967e-05	2.60967e-05	2.60967e-05	2.60967e-05	2.64395e-06	2.64395e-06	2.64395e-06	2.64395e-06	2.64395e-06	2.64395e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
481	0.000273093	0.00154289	0.00192483	0.00177298	0.00182585	0.00215537	0.00249396	0.00262573	0.00269234	0.00282584	0.00311042	0.00319188	0.0031237	0.00299023	0.00310974	0.00315365	0.00337063	0.00385463	0.00395661	0.0043081	0.00453207	0.00454798	0.00436758	0.00428116	0.00406969	0.00388265	0.00335481	0.00320909	0.00290148	0.00277891	0.00237559	0.00224872	0.00196058	0.00166845	0.00143114	0.00112935	0.000873585	0.000457216	0.000396859	0.000228273	0.000117917	8.09331e-05	7.5172e-05	7.5172e-05	2.52387e-05	2.52387e-05	2.52387e-05	2.52387e-05	2.55702e-06	2.55702e-06	2.55702e-06	2.55702e-06	2.55702e-06	2.55702e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
482	0.000271751	0.00154612	0.00190178	0.00173971	0.00178187	0.00210085	0.00242983	0.00256042	0.0026292	0.0027634	0.00304106	0.00311506	0.00304927	0.00291751	0.00302873	0.00307747	0.00328163	0.00374626	0.00384259	0.00417922	0.00439926	0.00441538	0.00424019	0.00414847	0.00394358	0.00376144	0.00324303	0.0030988	0.00280079	0.00268225	0.00229749	0.00217479	0.00189612	0.0016136	0.00138409	0.00109222	0.000844864	0.000442184	0.000383812	0.000220768	0.00011404	7.82723e-05	7.27006e-05	7.27006e-05	2.44089e-05	2.44089e-05	2.44089e-05	2.44089e-05	2.47296e-06	2.47296e-06	2.47296e-06	2.47296e-06	2.47296e-06	2.47296e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
483	0.000270077	0.00153688	0.00187986	0.00169932	0.00173267	0.00204092	0.00236242	0.00249011	0.0025564	0.00269157	0.00295965	0.00302905	0.0029675	0.00283754	0.00294412	0.00299475	0.00318434	0.00363096	0.00372322	0.00404657	0.00426347	0.00428115	0.00411217	0.00402307	0.00382475	0.00364778	0.00314039	0.00299744	0.0027087	0.00259406	0.00222195	0.00210329	0.00183378	0.00156055	0.00133859	0.00105632	0.000817088	0.000427646	0.000371193	0.00021351	0.000110291	7.5699e-05	7.03104e-05	7.03104e-05	2.36065e-05	2.36065e-05	2.36065e-05	2.36065e-05	2.39165e-06	2.39165e-06	2.39165e-06	2.39165e-06	2.39165e-06	2.39165e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
484	0.000272659	0.00155174	0.00187611	0.00167731	0.00170363	0.00200511	0.00231762	0.00244493	0.00251057	0.00264657	0.00290313	0.00297016	0.00291048	0.00278319	0.00288164	0.00293401	0.00311313	0.00354141	0.00362516	0.00393283	0.00414414	0.00416236	0.00399719	0.00390787	0.00371501	0.00354262	0.00304344	0.00290169	0.00261965	0.00250878	0.0021489	0.00203414	0.00177349	0.00150924	0.00129458	0.00102159	0.000790225	0.000413587	0.00035899	0.00020649	0.000106665	7.32102e-05	6.79988e-05	6.79988e-05	2.28304e-05	2.28304e-05	2.28304e-05	2.28304e-05	2.31302e-06	2.31302e-06	2.31302e-06	2.31302e-06	2.31302e-06	2.31302e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
485	0.000271817	0.00156334	0.00187261	0.00165813	0.001677	0.00196969	0.0022721	0.00240143	0.00246341	0.00260171	0.0028483	0.00291363	0.00285535	0.00272963	0.00282057	0.00287494	0.00304305	0.00345283	0.00352946	0.00382168	0.00402803	0.00404765	0.00389082	0.00379734	0.00360972	0.00344175	0.00294998	0.0028092	0.00253352	0.0024263	0.00207825	0.00196727	0.00171519	0.00145963	0.00125202	0.000988001	0.000764245	0.000399989	0.000347187	0.000199702	0.000103158	7.08033e-05	6.57633e-05	6.57633e-05	2.20798e-05	2.20798e-05	2.20798e-05	2.20798e-05	2.23698e-06	2.23698e-06	2.23698e-06	2.23698e-06	2.23698e-06	2.23698e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
486	0.000283565	0.00161586	0.00198915	0.0018016	0.00184358	0.00217839	0.0025134	0.00264825	0.00271944	0.0028643	0.00314975	0.00322514	0.00317352	0.00303772	0.00316653	0.00323467	0.00343921	0.00392676	0.00403363	0.00438352	0.00461208	0.00463609	0.00446645	0.00435545	0.00414774	0.00395273	0.00340784	0.00326433	0.00295358	0.00281378	0.00241631	0.0022746	0.00198389	0.00168849	0.00144688	0.0011354	0.000875119	0.000453835	0.000393268	0.000229853	0.000120211	8.13396e-05	7.4795e-05	7.4795e-05	2.46566e-05	2.46566e-05	2.46566e-05	2.46566e-05	2.6847e-06	2.6847e-06	2.6847e-06	2.6847e-06	2.6847e-06	2.6847e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
487	0.000298759	0.00167282	0.00210587	0.00196233	0.00202664	0.00240913	0.00277973	0.00291859	0.00299875	0.0031501	0.00347684	0.00356182	0.00351811	0.00337172	0.00354155	0.00362464	0.00386699	0.00443644	0.00457027	0.00498063	0.00523152	0.00525789	0.00507079	0.00493886	0.00470835	0.0044861	0.00388363	0.00373612	0.00338741	0.00321442	0.0027659	0.00259141	0.0022584	0.00192249	0.00164603	0.00128581	0.000988671	0.000508282	0.000439662	0.000260514	0.000137672	9.21519e-05	8.40245e-05	8.40245e-05	2.74278e-05	2.74278e-05	2.74278e-05	2.74278e-05	3.14826e-06	3.14826e-06	3.14826e-06	3.14826e-06	3.14826e-06	3.14826e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
488	0.000309963	0.00171677	0.00220216	0.00209473	0.00217459	0.0025915	0.00299267	0.00313582	0.00322432	0.0033815	0.00374315	0.00383731	0.00379414	0.00364609	0.00385119	0.00394709	0.00422275	0.00486026	0.00501809	0.00548211	0.00575275	0.00578379	0.00558532	0.00543852	0.0051902	0.00494551	0.00429589	0.00414565	0.00376547	0.00356396	0.00307101	0.00286887	0.00249934	0.00212826	0.00182136	0.00141841	0.00108859	0.000556824	0.000481168	0.000287832	0.000153249	0.0001018	9.22403e-05	9.22403e-05	2.98333e-05	2.98333e-05	2.98333e-05	2.98333e-05	3.55496e-06	3.55496e-06	3.55496e-06	3.55496e-06	3.55496e-06	3.55496e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
489	0.000318468	0.00175724	0.00228442	0.00220526	0.00230268	0.00274947	0.00318114	0.00332712	0.0034205	0.00358246	0.00397655	0.00408055	0.00404456	0.00389071	0.00412787	0.00423533	0.00454077	0.0052419	0.00542197	0.00593646	0.00622548	0.00626016	0.00605138	0.00589175	0.00562819	0.00536128	0.00466952	0.00451816	0.00411328	0.00388585	0.00335277	0.00312553	0.00272462	0.00232098	0.00198583	0.00154311	0.00118251	0.000602369	0.000520171	0.000313309	0.000167737	0.000110708	9.98879e-05	9.98879e-05	3.19322e-05	3.19322e-05	3.19322e-05	3.19322e-05	3.93606e-06	3.93606e-06	3.93606e-06	3.93606e-06	3.93606e-06	3.93606e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
490	0.000318754	0.00176722	0.00228077	0.0021814	0.00226829	0.00270002	0.00312383	0.0032721	0.00336489	0.00352256	0.00390619	0.00400633	0.00396951	0.00381792	0.00404492	0.00414895	0.00444147	0.00512002	0.00528621	0.00577708	0.00605706	0.00608697	0.00588138	0.00572271	0.00546657	0.00520719	0.00452829	0.00437842	0.00398095	0.00376099	0.00324424	0.00302277	0.00263505	0.00224468	0.00192055	0.00149238	0.00114363	0.000582565	0.000503069	0.000303008	0.000162223	0.000107068	9.6604e-05	9.6604e-05	3.08824e-05	3.08824e-05	3.08824e-05	3.08824e-05	3.80665e-06	3.80665e-06	3.80665e-06	3.80665e-06	3.80665e-06	3.80665e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
491	0.000319969	0.00178401	0.00227541	0.00217458	0.00224261	0.00266457	0.00307825	0.00323183	0.00332244	0.00348172	0.00385232	0.00395261	0.00390925	0.00376215	0.00397269	0.00407289	0.00435386	0.0050167	0.00517035	0.00563372	0.0059117	0.00593608	0.00572914	0.00556619	0.00531422	0.00506835	0.00439312	0.00424448	0.00386868	0.00364235	0.00314128	0.00292525	0.00255027	0.00217088	0.00185741	0.00144331	0.00110603	0.000563412	0.00048653	0.000293046	0.000156889	0.000103548	9.34279e-05	9.34279e-05	2.98671e-05	2.98671e-05	2.98671e-05	2.98671e-05	3.6815e-06	3.6815e-06	3.6815e-06	3.6815e-06	3.6815e-06	3.6815e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
492	0.000314495	0.00176003	0.00223098	0.00210692	0.00217637	0.00258544	0.00298348	0.00313524	0.00322251	0.00337921	0.00373615	0.00383556	0.00379204	0.00364717	0.00384838	0.00394531	0.00421487	0.00485577	0.00500427	0.00545152	0.00571869	0.00574533	0.00554565	0.00538806	0.00514432	0.00490572	0.0042525	0.00410545	0.00374149	0.0035226	0.00303801	0.00282907	0.00246642	0.00209951	0.00179634	0.00139586	0.00106967	0.000544889	0.000470534	0.000283412	0.000151731	0.000100144	9.03563e-05	9.03563e-05	2.88851e-05	2.88851e-05	2.88851e-05	2.88851e-05	3.56047e-06	3.56047e-06	3.56047e-06	3.56047e-06	3.56047e-06	3.56047e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
493	0.000309415	0.00173152	0.00219876	0.00205191	0.00211404	0.00251016	0.00289659	0.00304583	0.00313015	0.00328654	0.00363209	0.00373088	0.00368575	0.0035424	0.0037333	0.00382711	0.00408578	0.00470387	0.004847	0.00527875	0.00553892	0.00556604	0.00537318	0.0052198	0.00498392	0.00475234	0.00411594	0.00397099	0.00361849	0.00340679	0.00293813	0.00273606	0.00238533	0.00203048	0.00173728	0.00134997	0.0010345	0.000526975	0.000455065	0.000274094	0.000146743	9.68515e-05	8.73857e-05	8.73857e-05	2.79355e-05	2.79355e-05	2.79355e-05	2.79355e-05	3.44341e-06	3.44341e-06	3.44341e-06	3.44341e-06	3.44341e-06	3.44341e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
494	0.000311953	0.00177539	0.00226969	0.00216436	0.00223413	0.00265799	0.00306704	0.00322258	0.00330707	0.00347578	0.00385057	0.00396098	0.00392191	0.00377062	0.00399267	0.00409646	0.00438409	0.00505976	0.00522365	0.00570164	0.00597327	0.00600535	0.00580456	0.00563901	0.00538634	0.00513848	0.00446818	0.00432168	0.00393935	0.00370736	0.00319978	0.00297385	0.00259271	0.00220627	0.00188585	0.00146065	0.00111651	0.000568929	0.000490787	0.000296662	0.00016051	0.000105377	9.47215e-05	9.47215e-05	2.99709e-05	2.99709e-05	2.99709e-05	2.99709e-05	3.80159e-06	3.80159e-06	3.80159e-06	3.80159e-06	3.80159e-06	3.80159e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
495	0.000317158	0.00180087	0.00231497	0.00222876	0.00231135	0.00275133	0.00316714	0.00332248	0.0034071	0.00358221	0.00397359	0.00408949	0.00404726	0.00389071	0.00411715	0.00422417	0.00453455	0.00523196	0.00540914	0.00591572	0.00619211	0.00621412	0.00602223	0.00583744	0.00558567	0.00532151	0.0046337	0.00449511	0.0041102	0.00388383	0.00333741	0.00310177	0.00270751	0.00230309	0.00197511	0.00152575	0.00115802	0.000588879	0.000510184	0.000307073	0.00016384	0.000110519	0.000100214	0.000100214	3.1161e-05	3.1161e-05	3.1161e-05	3.1161e-05	3.67661e-06	3.67661e-06	3.67661e-06	3.67661e-06	3.67661e-06	3.67661e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
496	0.000316478	0.00180888	0.00230044	0.00219507	0.00226487	0.00268913	0.00310292	0.00325575	0.0033361	0.00351177	0.00388893	0.00400384	0.00395922	0.0038058	0.00402502	0.00412754	0.0044237	0.00509422	0.00525914	0.00574348	0.00601168	0.00603373	0.00584638	0.00566548	0.0054206	0.00516388	0.00448998	0.00435232	0.00397727	0.00375753	0.00322791	0.00299979	0.00261849	0.00222737	0.00191018	0.00147559	0.00111995	0.000569518	0.000493411	0.000296977	0.000158454	0.000106886	9.69196e-05	9.69196e-05	3.01366e-05	3.01366e-05	3.01366e-05	3.01366e-05	3.55574e-06	3.55574e-06	3.55574e-06	3.55574e-06	3.55574e-06	3.55574e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
